application_id,Interview taken on (date) ,Interview taken on (time),Status,Gender,Department,Post Name,Offered Salary,Salary Range,
307921,13-05-2014,19:28:25,Hired,Male,Sales Department,i7,73304,40001 - 80000,
308325,29-05-2014,09:33:10,Hired,Male,Operations Department,c9,82763,80001 - 100000,
308343,15-05-2014,13:40:34,Rejected,Female,Service Department,c5,41420,40001 - 80000,
308552,20-06-2014,09:29:38,Hired,Female,Service Department,i6,19351,0 - 20000,
308705,15-08-2014,09:36:07,Hired,Female,Operations Department,c5,6225,0 - 20000,
308808,02-05-2014,00:49:41,Hired,Male,Operations Department,c5,64941,40001 - 80000,
309231,27-08-2014,21:25:57,Rejected,Male,Operations Department,c5,91546,80001 - 100000,
309543,16-07-2014,18:19:29,Hired,Female,Operations Department,c9,28483,20001 - 40000,
309686,28-08-2014,13:22:21,Hired,Female,Sales Department,c9,90779,80001 - 100000,
309858,06-05-2014,09:32:26,Hired,Other's,Service Department,c5,93522,80001 - 100000,
310070,29-07-2014,14:49:02,Rejected,Male,Purchase Department,c9,81369,80001 - 100000,
310084,25-08-2014,09:34:56,Rejected,Female,Operations Department,c9,41246,40001 - 80000,
310088,26-05-2014,09:31:37,Rejected,Female,Finance Department,i5,45244,40001 - 80000,
310212,20-06-2014,14:56:32,Hired,Female,Sales Department,c5,68509,40001 - 80000,
310509,26-08-2014,14:33:47,Hired,Male,Operations Department,c5,53427,40001 - 80000,
310550,30-06-2014,09:31:37,Hired,Male,Service Department,b9,82717,80001 - 100000,
310590,13-05-2014,11:17:33,Hired,Female,Operations Department,i6,76319,40001 - 80000,
310613,12-05-2014,09:31:46,Rejected,Male,Operations Department,c9,2128,0 - 20000,
310630,19-08-2014,19:51:11,Hired,Male,Operations Department,i5,19984,0 - 20000,
310945,26-05-2014,09:33:37,Hired,Female,Service Department,i1,27492,20001 - 40000,
310955,11-07-2014,15:27:27,Hired,Male,Purchase Department,c9,81806,80001 - 100000,
310984,07-05-2014,02:13:11,Rejected,Male,Service Department,i7,6472,0 - 20000,
311119,17-06-2014,17:54:51,Hired,Male,Sales Department,c5,20477,20001 - 40000,
311168,24-05-2014,07:07:34,Hired,Female,Production Department,i6,58605,40001 - 80000,
311218,27-08-2014,09:34:22,Rejected,Male,Sales Department,i7,24604,20001 - 40000,
311488,23-06-2014,18:33:19,Hired,Other's,Sales Department,c5,57474,40001 - 80000,
311547,27-08-2014,09:33:29,Hired,Female,Operations Department,i6,76958,40001 - 80000,
311648,07-07-2014,16:39:26,Hired,Other's,Purchase Department,c9,98962,80001 - 100000,
311719,12-06-2014,09:33:15,Hired,Male,Service Department,c9,96783,80001 - 100000,
311741,27-05-2014,09:33:25,Hired,Male,Service Department,i6,59503,40001 - 80000,
311962,24-06-2014,16:55:27,Rejected,Female,Finance Department,i7,94114,80001 - 100000,
312176,25-08-2014,13:40:08,Hired,Female,Sales Department,i5,21456,20001 - 40000,
312191,30-06-2014,09:31:31,Hired,Female,Operations Department,c9,10300,0 - 20000,
312322,08-08-2014,11:16:00,Hired,Male,Marketing Department,c5,35473,20001 - 40000,
312354,11-07-2014,14:00:40,Rejected,Female,Marketing Department,c5,20569,20001 - 40000,
312444,02-07-2014,12:04:49,Rejected,Female,Finance Department,c5,2365,0 - 20000,
312546,29-08-2014,18:08:08,Hired,Other's,Purchase Department,i7,4158,0 - 20000,
312655,20-08-2014,11:14:03,Hired,Female,Operations Department,i6,48303,40001 - 80000,
312667,31-07-2014,08:43:14,Rejected,Male,Service Department,i5,66909,40001 - 80000,
312884,09-06-2014,15:18:20,Hired,Male,Service Department,c9,4689,0 - 20000,
313111,26-06-2014,09:33:07,Hired,Female,Finance Department,c9,72342,40001 - 80000,
313431,25-07-2014,19:24:27,Hired,Male,Operations Department,c5,97038,80001 - 100000,
313499,14-05-2014,15:17:01,Hired,Male,Purchase Department,i6,1258,0 - 20000,
313739,01-07-2014,09:34:52,Hired,Female,Operations Department,c5,87752,80001 - 100000,
313780,14-08-2014,11:32:26,Rejected,Other's,Operations Department,c5,36109,20001 - 40000,
314008,27-08-2014,14:06:47,Hired,Male,Service Department,c9,2713,0 - 20000,
314177,28-07-2014,12:04:44,Hired,Male,Service Department,i7,96908,80001 - 100000,
314450,18-06-2014,09:32:27,Hired,Female,Service Department,i6,96315,80001 - 100000,
314550,19-06-2014,10:45:30,Rejected,Female,Purchase Department,n9,46219,40001 - 80000,
314635,26-07-2014,13:41:18,Rejected,Male,Marketing Department,b9,45682,40001 - 80000,
314661,31-07-2014,10:38:51,Rejected,Female,Sales Department,c8,58294,40001 - 80000,
314773,05-06-2014,09:32:28,Rejected,Female,Purchase Department,c5,70883,40001 - 80000,
314821,07-08-2014,09:34:06,Rejected,Female,Production Department,i7,98221,80001 - 100000,
314905,18-08-2014,09:37:01,Rejected,Male,Operations Department,c5,5043,0 - 20000,
314970,03-07-2014,15:47:24,Hired,Male,Operations Department,i1,69114,40001 - 80000,
315193,21-08-2014,09:32:34,Hired,Other's,Operations Department,c5,77997,40001 - 80000,
315371,26-05-2014,09:36:30,Rejected,Female,Finance Department,c9,75095,40001 - 80000,
315400,11-07-2014,17:16:59,Hired,Female,Operations Department,c9,38196,20001 - 40000,
315545,17-07-2014,11:32:40,Hired,Male,Service Department,c9,33648,20001 - 40000,
315613,11-06-2014,09:31:54,Hired,Male,Operations Department,c9,85562,80001 - 100000,
315721,06-08-2014,12:36:04,Hired,Female,Service Department,c5,29733,20001 - 40000,
315817,17-07-2014,09:31:21,Hired,Male,Production Department,c10,1817,0 - 20000,
316119,09-07-2014,06:26:23,Rejected,Female,Operations Department,c9,19839,0 - 20000,
316175,14-07-2014,10:37:57,Rejected,Male,Service Department,i7,98626,80001 - 100000,
316208,10-05-2014,17:30:13,Rejected,Male,Service Department,i5,19218,0 - 20000,
316392,01-08-2014,16:39:02,Rejected,Female,Operations Department,i7,41703,40001 - 80000,
316467,03-06-2014,09:42:00,Hired,Female,Service Department,c9,54152,40001 - 80000,
316515,03-07-2014,09:33:04,Hired,Male,Operations Department,i7,11556,0 - 20000,
316743,25-07-2014,07:58:14,Hired,Female,Production Department,i7,84894,80001 - 100000,
316797,20-06-2014,09:56:51,Rejected,Male,Operations Department,c10,38779,20001 - 40000,
316923,29-08-2014,09:33:51,Rejected,Female,Service Department,c9,59181,40001 - 80000,
317066,27-05-2014,10:02:39,Rejected,Female,Operations Department,c9,26155,20001 - 40000,
317175,10-07-2014,14:04:16,Hired,Female,Operations Department,i6,24948,20001 - 40000,
317248,07-08-2014,21:38:15,Rejected,Male,Operations Department,c9,43226,40001 - 80000,
317366,02-06-2014,17:47:35,Hired,Male,Operations Department,i1,72311,40001 - 80000,
317422,30-05-2014,19:54:44,Hired,Male,Operations Department,i7,42499,40001 - 80000,
318071,24-07-2014,14:16:21,Rejected,Male,Production Department,i6,35609,20001 - 40000,
318093,14-05-2014,15:55:37,Hired,Female,Operations Department,c8,30567,20001 - 40000,
318156,31-07-2014,18:24:57,Hired,Male,Service Department,c9,38265,20001 - 40000,
318222,17-07-2014,18:11:23,Hired,Male,Operations Department,b9,49086,40001 - 80000,
318306,20-05-2014,16:03:34,Hired,Male,Operations Department,c5,34478,20001 - 40000,
318592,17-07-2014,12:49:09,Hired,Female,Service Department,c5,15430,0 - 20000,
318665,01-08-2014,00:23:33,Rejected,Male,Service Department,b9,93601,80001 - 100000,
318812,19-05-2014,12:58:34,Hired,Female,Sales Department,c5,84858,80001 - 100000,
319148,25-07-2014,14:45:58,Hired,Female,Operations Department,c5,46555,40001 - 80000,
319324,16-05-2014,09:34:48,Hired,Male,Service Department,c9,52165,40001 - 80000,
319712,20-08-2014,18:00:02,Rejected,Male,Operations Department,c9,18158,0 - 20000,
319905,18-08-2014,09:37:20,Hired,Female,Service Department,c5,81245,80001 - 100000,
320228,04-08-2014,15:06:58,Hired,Male,Operations Department,c9,21762,20001 - 40000,
320349,30-08-2014,10:25:04,Hired,Female,Service Department,c9,19177,0 - 20000,
320458,07-08-2014,07:27:49,Hired,Female,Sales Department,c9,31737,20001 - 40000,
320464,13-08-2014,12:27:00,Hired,Other's,Operations Department,i5,79469,40001 - 80000,
320750,21-05-2014,09:35:23,Hired,Female,Service Department,c5,18555,0 - 20000,
320823,01-08-2014,10:46:11,Rejected,Female,Service Department,i7,98949,80001 - 100000,
321013,06-06-2014,18:38:58,Hired,Male,Operations Department,c5,17436,0 - 20000,
321114,07-08-2014,12:02:04,Hired,Female,Service Department,c8,90296,80001 - 100000,
321233,24-06-2014,14:29:39,Hired,Female,Operations Department,c9,71556,40001 - 80000,
321436,16-08-2014,17:31:17,Hired,Male,Operations Department,c9,31640,20001 - 40000,
321440,18-08-2014,09:42:18,Rejected,Male,Marketing Department,c9,48369,40001 - 80000,
321567,15-07-2014,17:36:22,Hired,Male,Purchase Department,c10,24135,20001 - 40000,
321721,22-05-2014,14:01:21,Hired,Female,Production Department,i7,86922,80001 - 100000,
321811,27-06-2014,15:54:44,Rejected,Male,Marketing Department,i7,5024,0 - 20000,
322174,16-07-2014,12:29:26,Hired,Male,Operations Department,c9,67722,40001 - 80000,
322304,21-08-2014,09:35:01,Hired,Male,Operations Department,i5,39745,20001 - 40000,
322337,21-05-2014,16:46:25,Rejected,Male,Operations Department,i6,39805,20001 - 40000,
322454,29-07-2014,17:32:41,Rejected,Female,Sales Department,b9,88276,80001 - 100000,
322530,18-07-2014,12:47:35,Hired,Male,Operations Department,i7,66589,40001 - 80000,
322814,02-07-2014,12:01:50,Rejected,Female,Sales Department,i5,42203,40001 - 80000,
322860,17-07-2014,07:27:32,Rejected,Male,Service Department,c5,36761,20001 - 40000,
322926,18-07-2014,11:13:33,Hired,Male,Marketing Department,c10,91208,80001 - 100000,
323081,11-08-2014,17:31:04,Rejected,Female,Sales Department,i6,90519,80001 - 100000,
323196,06-08-2014,15:41:17,Hired,Male,Marketing Department,c5,1346,0 - 20000,
323482,09-08-2014,10:20:59,Rejected,Female,Production Department,i1,12498,0 - 20000,
323511,27-08-2014,17:09:20,Hired,Male,Operations Department,b9,87050,80001 - 100000,
323588,08-08-2014,09:32:34,Hired,Female,Operations Department,i7,52310,40001 - 80000,
323612,17-06-2014,09:32:00,Hired,Other's,Operations Department,c5,23608,20001 - 40000,
323756,28-07-2014,13:12:05,Hired,Female,Production Department,i5,34378,20001 - 40000,
323759,19-07-2014,15:35:45,Hired,Other's,Service Department,c8,65116,40001 - 80000,
323810,19-08-2014,09:31:32,Hired,Male,Operations Department,c5,47164,40001 - 80000,
323856,08-05-2014,10:08:44,Hired,Male,Operations Department,c9,8748,0 - 20000,
323976,06-06-2014,09:15:24,Hired,Other's,Service Department,c8,12710,0 - 20000,
324262,11-06-2014,09:33:31,Hired,Male,Sales Department,c8,55341,40001 - 80000,
324302,24-05-2014,08:30:04,Hired,Other's,Operations Department,i5,31096,20001 - 40000,
324516,09-05-2014,10:58:45,Rejected,Female,Service Department,i7,38039,20001 - 40000,
324754,20-08-2014,06:13:16,Hired,Male,Sales Department,b9,46396,40001 - 80000,
324829,27-08-2014,09:32:26,Rejected,Male,Production Department,c9,70824,40001 - 80000,
324831,15-07-2014,09:33:14,Hired,Male,Production Department,i7,53301,40001 - 80000,
324902,15-07-2014,14:14:05,Rejected,Female,Marketing Department,i5,35596,20001 - 40000,
325045,18-07-2014,15:04:20,Rejected,Male,Operations Department,c9,12363,0 - 20000,
325052,26-06-2014,09:54:07,Rejected,Female,Operations Department,c5,75759,40001 - 80000,
325134,22-07-2014,09:59:00,Hired,Other's,Finance Department,c9,43771,40001 - 80000,
325393,11-06-2014,09:34:36,Hired,Female,Operations Department,c5,60668,40001 - 80000,
325608,29-07-2014,09:33:28,Rejected,Male,Production Department,c5,36245,20001 - 40000,
326192,14-08-2014,15:47:07,Rejected,Female,Sales Department,c9,5917,0 - 20000,
326252,22-05-2014,19:13:49,Rejected,Male,Operations Department,c5,95811,80001 - 100000,
326359,28-07-2014,14:54:13,Hired,Male,Operations Department,c5,50918,40001 - 80000,
326373,29-06-2014,12:39:53,Hired,Male,Service Department,i7,72303,40001 - 80000,
326698,30-07-2014,14:44:59,Hired,Male,Sales Department,c9,48851,40001 - 80000,
326715,08-07-2014,18:26:42,Hired,Male,Operations Department,i5,19335,0 - 20000,
326768,23-06-2014,18:45:28,Rejected,Female,Sales Department,c5,75895,40001 - 80000,
327139,05-08-2014,09:31:42,Hired,Female,Operations Department,i6,41584,40001 - 80000,
327160,26-07-2014,00:14:57,Hired,Female,Service Department,c8,86741,80001 - 100000,
327209,29-08-2014,08:45:05,Hired,Male,Operations Department,i6,50714,40001 - 80000,
327346,11-07-2014,11:35:42,Hired,Female,Operations Department,c5,45686,40001 - 80000,
327352,13-05-2014,09:34:33,Rejected,Male,Service Department,c10,50349,40001 - 80000,
327416,19-08-2014,13:26:11,Rejected,Male,Operations Department,c5,51412,40001 - 80000,
327634,11-08-2014,09:33:45,Hired,Female,Production Department,c5,71548,40001 - 80000,
327673,06-05-2014,09:36:33,Hired,Male,Operations Department,i7,9149,0 - 20000,
327902,12-08-2014,08:26:18,Hired,Male,Operations Department,i1,22662,20001 - 40000,
327918,08-07-2014,15:38:33,Rejected,Male,Operations Department,c5,47237,40001 - 80000,
327925,19-05-2014,09:33:11,Rejected,Male,Service Department,i6,52882,40001 - 80000,
328190,26-05-2014,14:51:58,Rejected,Male,Purchase Department,c10,58037,40001 - 80000,
328427,16-06-2014,16:30:35,Hired,Female,Operations Department,c9,72628,40001 - 80000,
328543,03-06-2014,00:00:35,Rejected,Female,Operations Department,c9,15835,0 - 20000,
328706,26-08-2014,04:06:48,Hired,Other's,Sales Department,c5,74708,40001 - 80000,
328765,15-06-2014,07:34:51,Hired,Male,Operations Department,c9,8869,0 - 20000,
329299,30-08-2014,18:00:29,Hired,Female,Finance Department,b9,5027,0 - 20000,
329443,26-05-2014,15:56:01,Hired,Male,Operations Department,c5,68590,40001 - 80000,
329507,01-08-2014,13:09:15,Rejected,Male,Marketing Department,c8,95200,80001 - 100000,
329539,01-05-2014,03:38:44,Rejected,Male,Service Department,i7,73635,40001 - 80000,
329624,05-06-2014,18:05:59,Rejected,Male,Operations Department,c5,43798,40001 - 80000,
329816,04-06-2014,17:14:14,Hired,Male,Marketing Department,c5,8974,0 - 20000,
330398,03-06-2014,09:27:41,Rejected,Female,Operations Department,b9,69630,40001 - 80000,
330441,28-07-2014,12:20:16,Hired,Female,Service Department,c9,39306,20001 - 40000,
330494,01-07-2014,12:46:46,Rejected,Male,Operations Department,c5,52362,40001 - 80000,
330851,19-05-2014,09:36:25,Rejected,Female,Service Department,b9,40517,40001 - 80000,
331082,28-05-2014,14:05:52,Rejected,Male,Operations Department,c5,3457,0 - 20000,
331430,30-07-2014,09:23:41,Rejected,Female,Operations Department,c9,64410,40001 - 80000,
331482,27-08-2014,10:24:13,Rejected,Male,Operations Department,c8,36746,20001 - 40000,
331487,20-08-2014,18:48:16,Hired,Female,Service Department,c9,33532,20001 - 40000,
331488,23-05-2014,09:31:23,Hired,Male,Operations Department,c5,40655,40001 - 80000,
331515,20-06-2014,16:55:21,Hired,Male,Operations Department,b9,62901,40001 - 80000,
331610,26-07-2014,14:20:49,Rejected,Female,Operations Department,i7,53574,40001 - 80000,
331722,07-08-2014,15:06:15,Rejected,Male,Operations Department,i6,92203,80001 - 100000,
332598,30-06-2014,07:21:44,Rejected,Male,Operations Department,i5,56613,40001 - 80000,
332641,06-08-2014,10:13:00,Hired,Male,Production Department,c5,8146,0 - 20000,
332698,20-05-2014,17:49:05,Hired,Male,Marketing Department,c10,42994,40001 - 80000,
332762,25-08-2014,13:53:51,Rejected,Female,Production Department,c8,45036,40001 - 80000,
332816,30-06-2014,09:32:34,Rejected,Other's,Operations Department,i7,25714,20001 - 40000,
332886,21-07-2014,15:12:33,Hired,Female,Operations Department,i5,95555,80001 - 100000,
333076,20-08-2014,09:31:44,Hired,Other's,Operations Department,c9,85825,80001 - 100000,
333113,09-06-2014,11:59:52,Hired,Other's,Operations Department,c5,90637,80001 - 100000,
333339,01-05-2014,14:27:21,Hired,Male,Marketing Department,i5,70542,40001 - 80000,
333509,04-07-2014,09:24:45,Hired,Male,Operations Department,c5,67050,40001 - 80000,
333678,02-06-2014,11:21:02,Rejected,Male,Operations Department,b9,59001,40001 - 80000,
333706,14-05-2014,07:04:38,Hired,Male,Service Department,i5,94919,80001 - 100000,
333889,04-08-2014,09:32:46,Rejected,Other's,Sales Department,c5,96143,80001 - 100000,
333940,04-07-2014,08:47:58,Hired,Other's,Service Department,i5,83932,80001 - 100000,
333993,20-05-2014,18:33:58,Hired,Female,Operations Department,c9,47278,40001 - 80000,
334051,22-07-2014,13:08:23,Hired,Female,Service Department,i7,24335,20001 - 40000,
334207,01-06-2014,09:58:58,Hired,Other's,Operations Department,i5,80760,80001 - 100000,
334311,08-08-2014,13:48:36,Hired,Female,Operations Department,c5,73643,40001 - 80000,
334712,11-08-2014,17:40:44,Hired,Female,Sales Department,c9,6932,0 - 20000,
334882,30-08-2014,19:33:09,Hired,Male,Service Department,i6,92550,80001 - 100000,
335156,01-08-2014,14:05:53,Hired,Male,Service Department,i7,76659,40001 - 80000,
335166,22-05-2014,14:32:09,Hired,Male,Service Department,c9,26307,20001 - 40000,
335474,30-06-2014,09:36:57,Hired,Female,Service Department,b9,82414,80001 - 100000,
335534,23-07-2014,09:36:18,Hired,Female,Purchase Department,c9,72885,40001 - 80000,
335797,02-05-2014,11:11:55,Rejected,Female,Production Department,b9,20974,20001 - 40000,
335959,06-06-2014,15:35:24,Hired,Male,Service Department,b9,81497,80001 - 100000,
336100,15-07-2014,11:45:40,Rejected,Male,Operations Department,c5,18423,0 - 20000,
336556,22-08-2014,12:43:10,Hired,Male,Operations Department,c9,18839,0 - 20000,
336624,15-08-2014,13:44:16,Hired,Female,Service Department,c5,80440,80001 - 100000,
336659,05-06-2014,08:38:41,Hired,Female,Service Department,c9,19371,0 - 20000,
337196,11-06-2014,08:27:11,Hired,Female,Finance Department,c5,64260,40001 - 80000,
337257,15-08-2014,09:37:16,Rejected,Female,Operations Department,c9,44400,40001 - 80000,
337448,16-06-2014,09:32:15,Hired,Male,Production Department,b9,53738,40001 - 80000,
337546,07-07-2014,16:38:23,Rejected,Other's,Operations Department,c8,19751,0 - 20000,
337737,11-08-2014,13:38:43,Rejected,Male,Marketing Department,c9,78857,40001 - 80000,
337880,21-05-2014,04:03:10,Hired,Male,Operations Department,c5,50520,40001 - 80000,
337886,14-07-2014,09:31:34,Rejected,Male,Service Department,b9,27724,20001 - 40000,
337965,21-06-2014,08:17:21,Rejected,Male,Operations Department,i5,81252,80001 - 100000,
337978,20-08-2014,14:18:24,Hired,Male,Service Department,c9,42513,40001 - 80000,
338168,26-08-2014,17:04:57,Hired,Male,Operations Department,c5,33932,20001 - 40000,
338184,26-06-2014,07:13:00,Hired,Male,Production Department,i5,68737,40001 - 80000,
